graph_name	topic	topic_type	depth	size	centrality_degree	similarity_threshold	subject	predicate	object	statement	qualifier	is_subj_person	is_subj_location	is_subj_event	is_subj_reason	is_subj_manner	is_obj_person	is_obj_location	is_obj_event	is_obj_reason	is_obj_manner	subj_mentions	pred_mentions	obj_mentions	sp_mentions	so_mentions	po_mentions	spo_mentions	event	distance	subj_centr_degree	obj_centr_degree	subj_wiki_occurs	obj_wiki_occurs	used	relevant
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P3095	http://www.wikidata.org/entity/Q6926246	none	none	0	0	0	0	0	0	0	0	0	0	146	2	2	2	2	1	1	0	0	0	228	4	5	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P5125	http://www.wikidata.org/entity/Q7112212	none	none	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	9	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P1151	http://www.wikidata.org/entity/Q8207681	none	none	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	35	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P6104	http://www.wikidata.org/entity/Q11008004	none	none	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	24	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P1343	http://www.wikidata.org/entity/Q19211082	none	none	0	0	0	0	0	0	0	0	0	0	146	8	2	8	2	1	1	0	0	0	1409	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/direct/P1343	http://www.wikidata.org/entity/Q106727050	none	none	0	0	0	0	0	0	0	0	0	0	146	8	2	8	2	1	1	0	0	0	2162	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q84637008	http://www.wikidata.org/entity/statement/Q748-52222C38-B6BB-4C7A-A94C-98D6C6A56CE4	http://www.wikidata.org/prop/qualifier/P805	0	0	0	0	0	0	0	0	0	0	146	14	1	14	1	1	1	0	0	0	2	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q867541	http://www.wikidata.org/entity/statement/Q748-52222C38-B6BB-4C7A-A94C-98D6C6A56CE4	http://www.wikidata.org/prop/statement/P1343	0	0	0	0	0	0	0	0	0	0	146	14	2	14	2	1	1	0	0	0	10000	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P3984	2008-03-25T00:00:00Z	http://www.wikidata.org/entity/statement/Q748-8f99f1eb-4c8f-9cb0-92ef-04faff853665	http://www.wikidata.org/prop/qualifier/P580	0	0	0	0	0	0	0	0	0	0	146	2	1	2	1	1	1	1	0	0	0	4	0	1	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P2124	2015-01-01T00:00:00Z	http://www.wikidata.org/entity/statement/Q748-c1583c0e-436e-6f7a-e2b6-c6ac27001df9	http://www.wikidata.org/prop/qualifier/P585	0	0	0	0	0	0	0	0	0	0	146	1	1	1	1	1	1	1	0	0	0	4	0	1	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1343	2021-05-07T00:00:00Z	http://www.wikidata.org/entity/statement/Q748-3758BDB2-C78A-4BCD-8A14-E1513775E180	http://www.wikidata.org/prop/qualifier/P585	0	0	0	0	0	0	0	0	0	0	146	14	1	14	1	1	1	1	0	0	0	4	0	1	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P571	-0562-01-01T00:00:00Z	http://www.wikidata.org/entity/statement/Q748-440fd121-4fe4-02fc-d2c4-4326bdd6145d	http://www.wikidata.org/prop/qualifier/P1319	0	0	0	0	0	0	0	0	0	0	146	2	1	2	1	1	1	1	0	0	0	4	0	1	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P571	-0482-01-01T00:00:00Z	http://www.wikidata.org/entity/statement/Q748-440fd121-4fe4-02fc-d2c4-4326bdd6145d	http://www.wikidata.org/prop/qualifier/P1326	0	0	0	0	0	0	0	0	0	0	146	2	1	2	1	1	1	1	0	0	0	4	0	1	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P279	http://www.wikidata.org/entity/Q1651597	http://www.wikidata.org/entity/statement/Q748-0c64725c-4239-d920-665b-17152b805169	http://www.wikidata.org/prop/statement/P279	0	0	0	0	0	0	0	0	0	0	146	2	2	2	2	1	1	0	0	0	165	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P31	http://www.wikidata.org/entity/Q49447	http://www.wikidata.org/entity/statement/Q748-0df57e15-4c83-a279-7e25-0c949a4982a7	http://www.wikidata.org/prop/statement/P31	0	0	0	0	0	0	0	0	0	0	146	5	1	5	1	1	1	0	0	0	307	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P3075	http://www.wikidata.org/entity/Q917	http://www.wikidata.org/entity/statement/Q748-130de22c-4629-c6ec-a34b-6503a8e33916	http://www.wikidata.org/prop/statement/P3075	0	0	0	0	0	0	1	0	0	0	146	4	2	4	2	1	1	0	0	0	7482	4	1	0	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P2924	http://www.wikidata.org/entity/Q45403344	http://www.wikidata.org/entity/statement/Q748-1b8dc218-44ca-1c1c-9fec-d1482990a43a	http://www.wikidata.org/prop/qualifier/P2241	0	0	0	0	0	0	0	0	0	0	146	1	1	1	1	1	1	0	0	0	10000	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P6104	http://www.wikidata.org/entity/Q11008004	http://www.wikidata.org/entity/statement/Q748-1c8e0a88-4273-c159-7d4a-45204b8c6ba0	http://www.wikidata.org/prop/statement/P6104	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	24	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P989	http://www.wikidata.org/entity/Q7411	http://www.wikidata.org/entity/statement/Q748-2022AEF7-6F2A-4113-8538-083E4EC08A32	http://www.wikidata.org/prop/qualifier/P407	0	0	0	0	0	0	0	0	0	0	146	1	1	1	1	1	1	0	0	0	10000	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P3095	http://www.wikidata.org/entity/Q193944	http://www.wikidata.org/entity/statement/Q748-25432514-4453-7283-4bf9-2717d8d94edd	http://www.wikidata.org/prop/statement/P3095	0	0	0	0	0	0	1	0	0	0	146	2	2	2	2	1	1	0	0	0	109	4	1	0	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1424	http://www.wikidata.org/entity/Q6731904	http://www.wikidata.org/entity/statement/Q748-2c1ccab2-2605-489b-af83-eb7681c96196	http://www.wikidata.org/prop/statement/P1424	0	0	0	0	0	0	0	0	0	0	146	2	2	2	2	1	1	0	0	0	33	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P910	http://www.wikidata.org/entity/Q1983832	http://www.wikidata.org/entity/statement/Q748-2c310750-45ce-e923-4158-99616a78351c	http://www.wikidata.org/prop/statement/P910	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	265	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P740	http://www.wikidata.org/entity/Q176767	http://www.wikidata.org/entity/statement/Q748-2ecd17f9-413b-b26e-e1ed-e98509f411e4	http://www.wikidata.org/prop/statement/P740	0	0	0	0	0	0	1	0	0	0	146	1	2	1	2	1	1	0	0	0	122	4	0	0	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q21295263	http://www.wikidata.org/entity/statement/Q748-32CF288D-3263-4A20-A684-F6A4D1D5D968	http://www.wikidata.org/prop/qualifier/P805	0	0	0	0	0	0	0	0	0	0	146	14	1	14	1	1	1	0	0	0	2	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q602358	http://www.wikidata.org/entity/statement/Q748-32CF288D-3263-4A20-A684-F6A4D1D5D968	http://www.wikidata.org/prop/statement/P1343	0	0	0	0	0	0	0	0	0	0	146	14	2	14	2	1	1	0	0	0	10000	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P2184	http://www.wikidata.org/entity/Q186955	http://www.wikidata.org/entity/statement/Q748-33259a40-43dc-6974-7856-f8f1a502a5d8	http://www.wikidata.org/prop/statement/P2184	0	0	0	0	0	0	0	1	0	0	146	2	2	2	2	1	1	0	0	0	30	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P7993	2009-01-01T00:00:00Z	http://www.wikidata.org/entity/statement/Q748-CE35CBBF-0B74-447E-87B3-220164289A39	http://www.wikidata.org/prop/qualifier/P577	0	0	0	0	0	0	0	0	0	0	146	1	1	1	1	1	1	1	0	0	0	4	0	1	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P5008	2022-10-31T00:00:00Z	http://www.wikidata.org/entity/statement/Q748-F0199264-1FB4-4678-9A5F-E71B2CF26A42	http://www.wikidata.org/prop/qualifier/P585	0	0	0	0	0	0	0	0	0	0	146	3	1	3	1	1	1	1	0	0	0	4	0	1	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P112	http://www.wikidata.org/entity/Q9441	http://www.wikidata.org/entity/statement/Q748-d6509fd4-4971-3e85-bd85-c3d3eccaf523	http://www.wikidata.org/prop/statement/P112	0	0	0	0	0	1	0	0	0	0	146	1	2	1	2	1	1	0	0	0	1255	4	0	0	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P5125	http://www.wikidata.org/entity/Q7112212	http://www.wikidata.org/entity/statement/Q748-DC4F8672-12C9-4C62-B755-9F5059181205	http://www.wikidata.org/prop/statement/P5125	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	9	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P457	http://www.wikidata.org/entity/Q1321432	http://www.wikidata.org/entity/statement/Q748-ec772861-4ff8-1616-b8b6-8986f637f219	http://www.wikidata.org/prop/statement/P457	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	86	4	0	0	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P138	http://www.wikidata.org/entity/Q7055	http://www.wikidata.org/entity/statement/q748-ec897520-4d97-5c51-c38e-a6c7d89d84f3	http://www.wikidata.org/prop/statement/P138	0	0	0	0	0	0	0	1	0	0	146	1	2	1	2	1	1	0	0	0	670	4	4	0	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P5008	http://www.wikidata.org/entity/Q6173448	http://www.wikidata.org/entity/statement/Q748-F0199264-1FB4-4678-9A5F-E71B2CF26A42	http://www.wikidata.org/prop/statement/P5008	0	0	0	0	0	0	0	0	0	0	146	3	2	3	2	1	1	0	0	0	10000	4	0	1	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q23856543	http://www.wikidata.org/entity/statement/Q748-F0D67AA1-023A-472B-BD20-6B9333A2FA8A	http://www.wikidata.org/prop/qualifier/P805	0	0	0	0	0	0	0	0	0	0	146	14	1	14	1	1	1	0	0	0	2	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q2041543	http://www.wikidata.org/entity/statement/Q748-F0D67AA1-023A-472B-BD20-6B9333A2FA8A	http://www.wikidata.org/prop/statement/P1343	0	0	0	0	0	0	0	0	0	0	146	14	2	14	2	1	1	0	0	0	10000	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q43373122	http://www.wikidata.org/entity/statement/Q748-fdc39c3a-49b9-3952-d99f-68442f0f1eb6	http://www.wikidata.org/prop/qualifier/P805	0	0	0	0	0	0	0	0	0	0	146	14	1	14	1	1	1	0	0	0	2	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q19211082	http://www.wikidata.org/entity/statement/Q748-fdc39c3a-49b9-3952-d99f-68442f0f1eb6	http://www.wikidata.org/prop/statement/P1343	0	0	0	0	0	0	0	0	0	0	146	14	2	14	2	1	1	0	0	0	1409	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P31	http://www.wikidata.org/entity/Q9174	http://www.wikidata.org/entity/statement/Q748-33e23108-4411-3475-d6b8-c22ac0f71247	http://www.wikidata.org/prop/statement/P31	0	0	0	0	0	0	0	0	0	0	146	5	1	5	1	1	1	0	0	0	9989	4	2	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P2184	http://www.wikidata.org/entity/Q464200	http://www.wikidata.org/entity/statement/Q748-35bc63d5-4b07-8e5d-8137-be4807a6290b	http://www.wikidata.org/prop/statement/P2184	0	0	0	0	0	0	0	0	0	0	146	2	2	2	2	1	1	0	0	0	98	4	0	0	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P31	http://www.wikidata.org/entity/Q32090	http://www.wikidata.org/entity/statement/Q748-35e66623-41c0-c509-a39a-a25ccf29f4fa	http://www.wikidata.org/prop/statement/P31	0	0	0	0	0	0	0	0	0	0	146	5	1	5	1	1	1	0	0	0	1709	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q106727050	http://www.wikidata.org/entity/statement/Q748-3758BDB2-C78A-4BCD-8A14-E1513775E180	http://www.wikidata.org/prop/statement/P1343	0	0	0	0	0	0	0	0	0	0	146	14	2	14	2	1	1	0	0	0	2162	4	0	1	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P3075	http://www.wikidata.org/entity/Q836	http://www.wikidata.org/entity/statement/Q748-3995828e-4d19-e9ee-6414-7ac2568037fb	http://www.wikidata.org/prop/statement/P3075	0	0	0	0	0	0	1	0	0	0	146	4	2	4	2	1	1	0	0	0	10000	4	1	0	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P276	http://www.wikidata.org/entity/Q13780930	http://www.wikidata.org/entity/statement/Q748-3ae5a37f-45cb-2fdc-e6c2-21103e1a39ff	http://www.wikidata.org/prop/statement/P276	0	0	0	0	0	0	1	0	0	0	146	1	2	1	2	1	1	0	0	0	10000	4	0	0	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1552	http://www.wikidata.org/entity/Q2054106	http://www.wikidata.org/entity/statement/Q748-3b578c05-4d2c-e540-2be1-5612a582759c	http://www.wikidata.org/prop/statement/P1552	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	237	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P8248	http://www.wikidata.org/entity/Q95449814	http://www.wikidata.org/entity/statement/Q748-3FE2AB85-CE58-40CB-8884-2DCB189C0D43	http://www.wikidata.org/prop/qualifier/P747	0	0	0	0	0	0	0	0	0	0	146	1	1	1	1	1	1	0	0	0	2122	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q1768721	http://www.wikidata.org/entity/statement/Q748-4bcabfb7-41a2-bc2f-c624-76e66799a2db	http://www.wikidata.org/prop/statement/P1343	0	0	0	0	0	0	0	0	0	0	146	14	2	14	2	1	1	0	0	0	6544	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P279	http://www.wikidata.org/entity/Q53001749	http://www.wikidata.org/entity/statement/Q748-4ebb9e1a-48cd-c403-22e0-a0cfd8ec0d2a	http://www.wikidata.org/prop/statement/P279	0	0	0	0	0	0	0	0	0	0	146	2	2	2	2	1	1	0	0	0	52	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P3075	http://www.wikidata.org/entity/Q854	http://www.wikidata.org/entity/statement/Q748-5a3436f4-4653-710d-a0e2-14068761b139	http://www.wikidata.org/prop/statement/P3075	0	0	0	0	0	0	1	0	0	0	146	4	2	4	2	1	1	0	0	0	10000	4	1	0	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P443	http://www.wikidata.org/entity/Q1571	http://www.wikidata.org/entity/statement/Q748-5da75948-ab75-4b64-a870-8165e6ed0357	http://www.wikidata.org/prop/qualifier/P407	0	0	0	0	0	0	0	0	0	0	146	1	1	1	1	1	1	0	0	0	9601	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P31	http://www.wikidata.org/entity/Q6957341	http://www.wikidata.org/entity/statement/Q748-6ed66efc-413a-b317-b033-2d9b38013832	http://www.wikidata.org/prop/statement/P31	0	0	0	0	0	0	0	0	0	0	146	5	1	5	1	1	1	0	0	0	139	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P31	http://www.wikidata.org/entity/Q2915955	http://www.wikidata.org/entity/statement/Q748-70313C9E-9E93-449D-BDEC-599276986598	http://www.wikidata.org/prop/statement/P31	0	0	0	0	0	0	0	0	0	0	146	5	1	5	1	1	1	0	0	0	426	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1424	http://www.wikidata.org/entity/Q6328236	http://www.wikidata.org/entity/statement/Q748-8343279A-D54C-4A10-BF1D-446959683240	http://www.wikidata.org/prop/statement/P1424	0	0	0	0	0	0	0	0	0	0	146	2	2	2	2	1	1	0	0	0	66	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P807	http://www.wikidata.org/entity/Q194497	http://www.wikidata.org/entity/statement/Q748-78e79cd7-418c-cd52-bd82-5dfafb1abc3f	http://www.wikidata.org/prop/statement/P807	0	0	0	0	0	0	0	0	0	0	146	1	4	1	4	1	1	0	0	0	99	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P3075	http://www.wikidata.org/entity/Q869	http://www.wikidata.org/entity/statement/Q748-8689e865-431e-50e1-ed33-911cb5cb103a	http://www.wikidata.org/prop/statement/P3075	0	0	0	0	0	0	1	0	0	0	146	4	2	4	2	1	1	0	0	0	10000	4	1	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P527	http://www.wikidata.org/entity/Q222516	http://www.wikidata.org/entity/statement/Q748-8b3006b3-4082-cb0d-255d-b7027d28bc9f	http://www.wikidata.org/prop/statement/P527	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	283	4	0	0	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P3984	http://www.wikidata.org/entity/Q1860	http://www.wikidata.org/entity/statement/Q748-8f99f1eb-4c8f-9cb0-92ef-04faff853665	http://www.wikidata.org/prop/qualifier/P407	0	0	0	0	0	0	0	0	0	0	146	2	1	2	1	1	1	0	0	0	10000	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P2579	http://www.wikidata.org/entity/Q1000976	http://www.wikidata.org/entity/statement/Q748-95d2cf60-464f-45b7-df0a-b077fe476f58	http://www.wikidata.org/prop/statement/P2579	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	170	4	0	0	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1151	http://www.wikidata.org/entity/Q8207681	http://www.wikidata.org/entity/statement/Q748-a8b66804-4210-eb2f-add6-49f4d3c94fe0	http://www.wikidata.org/prop/statement/P1151	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	35	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P3095	http://www.wikidata.org/entity/Q6926246	http://www.wikidata.org/entity/statement/Q748-b3d6da0c-4b26-7b01-36cd-277def7bfdb1	http://www.wikidata.org/prop/statement/P3095	0	0	0	0	0	0	0	0	0	0	146	2	2	2	2	1	1	0	0	0	228	4	5	0	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P163	http://www.wikidata.org/entity/Q1130142	http://www.wikidata.org/entity/statement/Q748-bd92ca92-444f-2da8-389b-b03d435764f5	http://www.wikidata.org/prop/statement/P163	0	0	0	0	0	0	0	0	0	0	146	1	2	1	2	1	1	0	0	0	39	4	0	0	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P5008	http://www.wikidata.org/entity/Q5460604	http://www.wikidata.org/entity/statement/Q748-C2E0864F-4E4C-4B92-B3E4-6C8A36806EB7	http://www.wikidata.org/prop/statement/P5008	0	0	0	0	0	0	0	0	0	0	146	3	2	3	2	1	1	0	0	0	2257	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P155	http://www.wikidata.org/entity/Q194497	http://www.wikidata.org/entity/statement/Q748-c3a3edd6-45f3-a1c6-41f0-1bf3fd48b15a	http://www.wikidata.org/prop/statement/P155	0	0	0	0	0	0	0	0	0	0	146	1	4	1	4	1	1	0	0	0	99	4	0	0	1
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q21285253	http://www.wikidata.org/entity/statement/Q748-c65870fa-41df-2fcb-137a-c792b21706c9	http://www.wikidata.org/prop/qualifier/P805	0	0	0	0	0	0	0	0	0	0	146	14	1	14	1	1	1	0	0	0	2	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q4532135	http://www.wikidata.org/entity/statement/Q748-c65870fa-41df-2fcb-137a-c792b21706c9	http://www.wikidata.org/prop/statement/P1343	0	0	0	0	0	0	0	0	0	0	146	14	2	14	2	1	1	0	0	0	3818	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q748	http://www.wikidata.org/prop/P1343	http://www.wikidata.org/entity/Q3181656	http://www.wikidata.org/entity/statement/Q748-c9b11e00-4a06-914f-8717-23f0fc84bd1a	http://www.wikidata.org/prop/statement/P1343	0	0	0	0	0	0	0	0	0	0	146	14	2	14	2	1	1	0	0	0	10000	4	0	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q4204608	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q748	none	none	0	0	0	0	0	0	0	0	0	0	1	52	146	1	1	52	1	0	0	6	0	0	4	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q4984210	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q748	none	none	0	0	0	0	0	0	0	0	0	0	1	52	146	1	1	52	1	0	0	13	0	0	4	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q4381780	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q748	none	none	0	0	0	0	0	0	0	0	0	0	1	52	146	1	1	52	1	0	0	23	0	0	4	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q4984211	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q748	none	none	0	0	0	0	0	0	0	0	0	0	1	52	146	1	1	52	1	0	0	4	0	0	4	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q4984209	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q748	none	none	0	0	0	0	0	0	0	0	0	0	1	52	146	1	1	52	1	0	0	5	0	0	4	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q4984215	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q748	none	none	0	0	0	0	0	0	0	0	0	0	1	52	146	1	1	52	1	0	0	7	0	0	4	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q4984213	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q748	none	none	0	0	0	0	0	0	0	0	0	0	1	52	146	1	1	52	1	0	0	6	0	0	4	0	0
Wikidata	Buddhism	Religion	1	50	500	0.5	http://www.wikidata.org/entity/Q4984218	http://www.wikidata.org/prop/direct/P279	http://www.wikidata.org/entity/Q748	none	none	0	0	0	0	0	0	0	0	0	0	1	52	146	1	1	52	1	0	0	8	0	0	4	0	0
